patch_id,dataset_class,subset,split,region_role,mountain_id,mountain_name,mountain_name_zh,mountain_name_en,block_id,block_group_id,request_id,processing_unit_id,processing_crs,utm_zone,row_off,col_off,height,width,stride,patch_size,hr_resolution_m,bbox_west,bbox_south,bbox_east,bbox_north,center_lon,center_lat,nodata_ratio,patch_block_coverage,status,warning,hr_path,lr_x2_path,lr_x4_path,lr_x6_path
core_train_000055,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,384,6021,96,96,96,96,30,83.99300570572294,29.095218137219785,84.02331653903073,29.12183694781783,84.00816297195948,29.10852819494761,0.0,1.0,sampled,,main/train/hr/core_train_000055.tif,main/train/lr/x2/core_train_000055.tif,main/train/lr/x4/core_train_000055.tif,main/train/lr/x6/core_train_000055.tif
core_train_000056,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,384,6117,96,96,96,96,30,84.02256868331729,29.095877798716685,84.05287310170445,29.12249080417196,84.03772274235413,29.109184955651383,0.0,1.0,sampled,,main/train/hr/core_train_000056.tif,main/train/lr/x2/core_train_000056.tif,main/train/lr/x4/core_train_000056.tif,main/train/lr/x6/core_train_000056.tif
core_train_000057,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,384,6213,96,96,96,96,30,84.05213264536414,29.096530961811133,84.08243063807798,29.12313815444852,84.0672834918224,29.10983521411488,0.0,1.0,sampled,,main/train/hr/core_train_000057.tif,main/train/lr/x2/core_train_000057.tif,main/train/lr/x4/core_train_000057.tif,main/train/lr/x6/core_train_000057.tif
core_train_000058,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,2373,96,96,96,96,30,82.87147337752455,29.039417343743395,82.90201122868139,29.066250170698968,82.88674413849247,29.05283434114513,0.0,1.0,sampled,,main/train/hr/core_train_000058.tif,main/train/lr/x2/core_train_000058.tif,main/train/lr/x4/core_train_000058.tif,main/train/lr/x6/core_train_000058.tif
core_train_000059,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,2469,96,96,96,96,30,82.90098441315139,29.04032232554673,82.93151627208931,29.06714965020521,82.91625217836618,29.05373657358583,0.0,1.0,sampled,,main/train/hr/core_train_000059.tif,main/train/lr/x2/core_train_000059.tif,main/train/lr/x4/core_train_000059.tif,main/train/lr/x6/core_train_000059.tif
core_train_000060,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,2661,96,96,96,96,30,82.96001052707659,29.04211292009675,82.99053036847216,29.06892921642413,82.97527228422533,29.05552165754159,0.0,1.0,sampled,,main/train/hr/core_train_000060.tif,main/train/lr/x2/core_train_000060.tif,main/train/lr/x4/core_train_000060.tif,main/train/lr/x6/core_train_000060.tif
core_train_000061,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,2757,96,96,96,96,30,82.98952558612824,29.04299853069723,83.02003940221515,29.06980930100298,83.00478433097143,29.056404506916635,0.0,1.0,sampled,,main/train/hr/core_train_000061.tif,main/train/lr/x2/core_train_000061.tif,main/train/lr/x4/core_train_000061.tif,main/train/lr/x6/core_train_000061.tif
core_train_000062,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,2853,96,96,96,96,30,83.01904196707031,29.043877682096657,83.04954974683346,29.07068291848493,83.03429769409792,29.057280893142515,0.0,1.0,sampled,,main/train/hr/core_train_000062.tif,main/train/lr/x2/core_train_000062.tif,main/train/lr/x4/core_train_000062.tif,main/train/lr/x6/core_train_000062.tif
core_train_000063,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,2949,96,96,96,96,30,83.04855966027286,29.04475037324103,83.07906139270456,29.07155006782221,83.06381236397851,29.05815081516836,0.0,1.0,sampled,,main/train/hr/core_train_000063.tif,main/train/lr/x2/core_train_000063.tif,main/train/lr/x4/core_train_000063.tif,main/train/lr/x6/core_train_000063.tif
core_train_000064,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3141,96,96,96,96,30,83.10759894492637,29.046476370587,83.13808854970206,29.07326495791,83.122845585484,29.059871262454703,0.0,1.0,sampled,,main/train/hr/core_train_000064.tif,main/train/lr/x2/core_train_000064.tif,main/train/lr/x4/core_train_000064.tif,main/train/lr/x6/core_train_000064.tif
core_train_000065,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3237,96,96,96,96,30,83.13712051710435,29.04732967471892,83.16760404157051,29.074112696603272,83.15236411784345,29.06072178565175,0.0,1.0,sampled,,main/train/hr/core_train_000065.tif,main/train/lr/x2/core_train_000065.tif,main/train/lr/x4/core_train_000065.tif,main/train/lr/x6/core_train_000065.tif
core_train_000066,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3333,96,96,96,96,30,83.16664336299695,29.04817651445642,83.1971207961759,29.07495396303746,83.18188391842614,29.061565840521844,0.0,1.0,sampled,,main/train/hr/core_train_000066.tif,main/train/lr/x2/core_train_000066.tif,main/train/lr/x4/core_train_000066.tif,main/train/lr/x6/core_train_000066.tif
core_train_000067,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3429,96,96,96,96,30,83.19616747296125,29.049016888783825,83.22663880388293,29.07578875620313,83.21140497759298,29.062403426052427,0.0,1.0,sampled,,main/train/hr/core_train_000067.tif,main/train/lr/x2/core_train_000067.tif,main/train/lr/x4/core_train_000067.tif,main/train/lr/x6/core_train_000067.tif
core_train_000068,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3525,96,96,96,96,30,83.22569283735193,29.049850796693107,83.2561580550538,29.07661707509856,83.24092728570241,29.06323454123863,0.0,1.0,sampled,,main/train/hr/core_train_000068.tif,main/train/lr/x2/core_train_000068.tif,main/train/lr/x4/core_train_000068.tif,main/train/lr/x6/core_train_000068.tif
core_train_000069,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3621,96,96,96,96,30,83.25521944652107,29.050678237183927,83.28567854004825,29.07743891872968,83.27045083311033,29.064059185083256,0.0,1.0,sampled,,main/train/hr/core_train_000069.tif,main/train/lr/x2/core_train_000069.tif,main/train/lr/x4/core_train_000069.tif,main/train/lr/x6/core_train_000069.tif
core_train_000070,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3717,96,96,96,96,30,83.28474729081832,29.051499209263607,83.31520024922357,29.078254286110138,83.29997561017022,29.064877356596764,0.0,1.0,sampled,,main/train/hr/core_train_000070.tif,main/train/lr/x2/core_train_000070.tif,main/train/lr/x4/core_train_000070.tif,main/train/lr/x6/core_train_000070.tif
core_train_000071,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3813,96,96,96,96,30,83.31427636059085,29.052313711947143,83.34472317293455,29.079063176261258,83.32950160723307,29.06568905479732,0.0,1.0,sampled,,main/train/hr/core_train_000071.tif,main/train/lr/x2/core_train_000071.tif,main/train/lr/x4/core_train_000071.tif,main/train/lr/x6/core_train_000071.tif
core_train_000072,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,3909,96,96,96,96,30,83.34380664618342,29.05312174425724,83.37424730153366,29.07986558821205,83.35902881464746,29.066494278710795,0.0,1.0,sampled,,main/train/hr/core_train_000072.tif,main/train/lr/x2/core_train_000072.tif,main/train/lr/x4/core_train_000072.tif,main/train/lr/x6/core_train_000072.tif
core_train_000073,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,4101,96,96,96,96,30,83.40287082619547,29.0547183938862,83.43329913479386,29.08145097366728,83.41808682191312,29.068085299818264,0.0,1.0,sampled,,main/train/hr/core_train_000073.tif,main/train/lr/x2/core_train_000073.tif,main/train/lr/x4/core_train_000073.tif,main/train/lr/x6/core_train_000073.tif
core_train_000074,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,4197,96,96,96,96,30,83.43240470129236,29.055507009288856,83.46282682014787,29.08223394526824,83.44761760244954,29.06887109510244,0.0,1.0,sampled,,main/train/hr/core_train_000074.tif,main/train/lr/x2/core_train_000074.tif,main/train/lr/x4/core_train_000074.tif,main/train/lr/x6/core_train_000074.tif
core_train_000075,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,4293,96,96,96,96,30,83.46193975356415,29.056289150485654,83.49235567177583,29.083010434861965,83.47714955470785,29.06965041227985,0.0,1.0,sampled,,main/train/hr/core_train_000075.tif,main/train/lr/x2/core_train_000075.tif,main/train/lr/x4/core_train_000075.tif,main/train/lr/x6/core_train_000075.tif
core_train_000076,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,4389,96,96,96,96,30,83.49147597334368,29.057064816537736,83.52188568001834,29.08378044151601,83.50668266902478,29.070423250414827,0.0,1.0,sampled,,main/train/hr/core_train_000076.tif,main/train/lr/x2/core_train_000076.tif,main/train/lr/x4/core_train_000076.tif,main/train/lr/x6/core_train_000076.tif
core_train_000077,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,4485,96,96,96,96,30,83.52101335096137,29.05783400651392,83.55141683521373,29.08454396430561,83.53621693573469,29.0711896085794,0.0,1.0,sampled,,main/train/hr/core_train_000077.tif,main/train/lr/x2/core_train_000077.tif,main/train/lr/x4/core_train_000077.tif,main/train/lr/x6/core_train_000077.tif
core_train_000078,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,4581,96,96,96,96,30,83.5505518767454,29.058596719490744,83.58094912769796,29.085301002313724,83.56575234516966,29.07194948585332,0.0,1.0,sampled,,main/train/hr/core_train_000078.tif,main/train/lr/x2/core_train_000078.tif,main/train/lr/x4/core_train_000078.tif,main/train/lr/x6/core_train_000078.tif
core_train_000079,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,5253,96,96,96,96,30,83.75735289298026,29.063754278393617,83.78770620692906,29.09041861907984,83.77253139493743,29.07708708615127,0.0,1.0,sampled,,main/train/hr/core_train_000079.tif,main/train/lr/x2/core_train_000079.tif,main/train/lr/x4/core_train_000079.tif,main/train/lr/x6/core_train_000079.tif
core_train_000080,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,5445,96,96,96,96,30,83.81644867931433,29.065169522754505,83.8467893423888,29.091822381732392,83.83162085639282,29.07849659321672,0.0,1.0,sampled,,main/train/hr/core_train_000080.tif,main/train/lr/x2/core_train_000080.tif,main/train/lr/x4/core_train_000080.tif,main/train/lr/x6/core_train_000080.tif
core_train_000081,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,5733,96,96,96,96,30,83.90510021950809,29.0672437436451,83.9354218253086,29.093879322199225,83.92026286876825,29.080562179231585,0.0,1.0,sampled,,main/train/hr/core_train_000081.tif,main/train/lr/x2/core_train_000081.tif,main/train/lr/x4/core_train_000081.tif,main/train/lr/x6/core_train_000081.tif
core_train_000082,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,5829,96,96,96,96,30,83.9346527903005,29.06792217510408,83.96496802211885,29.09455197811365,83.94981225283736,29.08123772469645,0.0,1.0,sampled,,main/train/hr/core_train_000082.tif,main/train/lr/x2/core_train_000082.tif,main/train/lr/x4/core_train_000082.tif,main/train/lr/x6/core_train_000082.tif
core_train_000083,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,5925,96,96,96,96,30,83.96420637362156,29.0685941174454,83.99451522069262,29.095218137219785,83.97936264405,29.081906777198093,0.0,1.0,sampled,,main/train/hr/core_train_000083.tif,main/train/lr/x2/core_train_000083.tif,main/train/lr/x4/core_train_000083.tif,main/train/lr/x6/core_train_000083.tif
core_train_000084,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,6021,96,96,96,96,30,83.99376095976704,29.069259569861483,84.02406341133386,29.095877798716685,84.00891403270604,29.082569335932224,0.0,1.0,sampled,,main/train/hr/core_train_000084.tif,main/train/lr/x2/core_train_000084.tif,main/train/lr/x4/core_train_000084.tif,main/train/lr/x6/core_train_000084.tif
core_train_000085,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,480,6213,96,96,96,96,30,84.05287310170445,29.070571001726204,84.08316273002485,29.097177625717684,84.06801976353795,29.08387496891952,0.0,1.0,sampled,,main/train/hr/core_train_000085.tif,main/train/lr/x2/core_train_000085.tif,main/train/lr/x4/core_train_000085.tif,main/train/lr/x6/core_train_000085.tif
core_train_000086,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,576,2277,96,96,96,96,30,82.84300519949254,29.01257985554107,82.87354033275184,29.039417343743395,82.85827459875121,29.025999181030183,0.0,1.0,sampled,,main/train/hr/core_train_000086.tif,main/train/lr/x2/core_train_000086.tif,main/train/lr/x4/core_train_000086.tif,main/train/lr/x6/core_train_000086.tif
core_train_000087,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,576,2373,96,96,96,96,30,82.8725075346127,29.01349032535725,82.90303669487173,29.04032232554673,82.88777394772937,29.02690690862511,0.0,1.0,sampled,,main/train/hr/core_train_000087.tif,main/train/lr/x2/core_train_000087.tif,main/train/lr/x4/core_train_000087.tif,main/train/lr/x6/core_train_000087.tif
core_train_000088,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,576,2469,96,96,96,96,30,82.90201122868139,29.014394347095887,82.9325344049082,29.041220851356822,82.91727465013763,29.02780818418447,0.0,1.0,sampled,,main/train/hr/core_train_000088.tif,main/train/lr/x2/core_train_000088.tif,main/train/lr/x4/core_train_000088.tif,main/train/lr/x6/core_train_000088.tif
core_train_000089,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,576,2853,96,96,96,96,30,83.02003940221515,29.017945931728505,83.05053853214083,29.04475037324103,83.03529080191838,29.031348744581088,0.0,1.0,sampled,,main/train/hr/core_train_000089.tif,main/train/lr/x2/core_train_000089.tif,main/train/lr/x4/core_train_000089.tif,main/train/lr/x6/core_train_000089.tif
core_train_000090,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,576,2949,96,96,96,96,30,83.04954974683346,29.018817696986307,83.08004283767777,29.045616603084035,83.06479812733913,29.0322177439156,0.0,1.0,sampled,,main/train/hr/core_train_000090.tif,main/train/lr/x2/core_train_000090.tif,main/train/lr/x4/core_train_000090.tif,main/train/lr/x6/core_train_000090.tif
core_train_000091,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,576,3237,96,96,96,96,30,83.13808854970206,29.0213942618503,83.16856345740675,29.04817651445642,83.15332783965222,29.03478598738496,0.0,1.0,sampled,,main/train/hr/core_train_000091.tif,main/train/lr/x2/core_train_000091.tif,main/train/lr/x4/core_train_000091.tif,main/train/lr/x6/core_train_000091.tif
core_train_000092,core,core_train,train,core_train,C01,喜马拉雅中东段,喜马拉雅中东段,Central-Eastern Himalaya,GM_DEMSR_0001,C01_G01,req0011,req0011_partp1,EPSG:32645,45,576,3333,96,96,96,96,30,83.16760404157051,29.022240203069885,83.1980728662885,29.049016888783825,83.18284029036039,29.03562914694179,0.0,1.0,sampled,,main/train/hr/core_train_000092.tif,main/train/lr/x2/core_train_000092.tif,main/train/lr/x4/core_train_000092.tif,main/train/lr/x6/core_train_000092.tif
